arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
30.63636362,25,75,type2,100
30.6500313,25,25,type1,50
30.65011863,25,75,type2,100
30.65789842,25,75,type2,100
30.66384581,25,75,type2,100
30.6694349,25,25,type1,50
30.67696197,25,25,type1,50
30.6848931,25,25,type1,50
30.70725502,25,75,type2,100
30.70846709,25,75,type2,100
30.72051333,25,75,type2,100
30.72326111,25,75,type2,100
30.72356671,25,25,type1,50
30.73169159,25,75,type2,100
30.73664443,25,25,type1,50
30.77285966,25,25,type1,50
30.77545576,25,75,type2,100
30.7779388,25,75,type2,100
30.77820357,25,75,type2,100
30.77938372,25,25,type1,50
30.78568319,25,75,type2,100
30.78680518,25,75,type2,100
30.79257922,25,75,type2,100
30.80204674,25,75,type2,100
30.80350997,25,75,type2,100
30.82297081,25,75,type2,100
30.82421285,25,75,type2,100
30.84410407,25,75,type2,100
30.84707036,25,25,type1,50
30.85869744,25,25,type1,50
30.86185661,25,25,type1,50
30.86459013,25,75,type2,100
30.87000114,25,25,type1,50
30.88007454,25,25,type1,50
30.8804403,25,75,type2,100
30.89526341,25,75,type2,100
30.89773315,25,75,type2,100
30.90818758,25,25,type1,50
30.9128988,25,75,type2,100
30.92375966,25,25,type1,50
30.92457932,25,125,type3,10
30.92934729,25,25,type1,50
30.95346494,25,75,type2,100
30.95356655,25,175,type4,1
30.95892017,25,125,type3,10
30.95895083,25,75,type2,100
30.96228401,25,75,type2,100
30.96533339,25,75,type2,100
30.96866469,25,75,type2,100
30.96889283,25,75,type2,100
30.97158546,25,25,type1,50
30.97206356,25,75,type2,100
30.97319123,25,75,type2,100
30.97584003,25,75,type2,100
30.97890732,25,125,type3,10
30.97906974,25,25,type1,50
30.98212734,25,75,type2,100
30.99721004,25,75,type2,100
31.00296684,25,75,type2,100
31.00559448,25,25,type1,50
31.01504678,25,75,type2,100
31.02218983,25,75,type2,100
31.02276117,25,75,type2,100
31.02521938,25,75,type2,100
31.02966138,25,125,type3,50
31.03536682,25,75,type2,100
31.04047967,25,75,type2,100
31.04287484,25,75,type2,100
31.05308927,25,75,type2,100
31.0541507,25,75,type2,100
31.05752158,25,125,type3,50
31.06785704,25,25,type1,50
31.07520703,25,75,type2,100
31.08185432,25,75,type2,100
31.08205366,25,75,type2,100
31.08239352,25,25,type1,50
31.09167409,25,75,type2,100
31.09277416,25,75,type2,100
31.10005585,25,75,type2,100
31.10206541,25,75,type2,100
31.10494057,25,75,type2,100
31.11213193,25,75,type2,100
31.1183456,25,25,type1,50
31.1208511,25,75,type2,100
31.12760436,25,75,type2,100
31.12905398,25,25,type1,50
31.12911994,25,75,type2,100
31.14420784,25,25,type1,50
31.15297803,25,125,type3,50
31.15511873,25,75,type2,100
31.18390063,25,25,type1,50
31.19032977,25,75,type2,100
31.19259439,25,125,type3,50
31.19330557,25,75,type2,100
31.20109088,25,75,type2,100
31.20522922,25,125,type3,50
31.20879801,25,75,type2,100
31.2162236,25,25,type1,50
31.2254671,25,75,type2,100
31.22874741,25,75,type2,100
31.23144867,25,75,type2,100
31.25421233,25,125,type3,50
31.2623112,25,125,type3,50
31.26467454,25,125,type3,50
31.26943099,25,125,type3,50
31.27534221,25,75,type2,100
31.28518671,25,75,type2,100
31.28728909,25,75,type2,100
31.29199225,25,25,type1,50
31.3106228,25,125,type3,50
31.31475936,25,75,type2,100
31.31781246,25,125,type3,50
31.31880803,25,125,type3,50
31.319491,25,75,type2,100
31.31967337,25,75,type2,100
31.33119422,25,25,type1,50
31.33592751,25,125,type3,50
31.33768035,25,25,type1,50
31.34159827,25,75,type2,100
31.34883833,25,75,type2,100
31.35189454,25,75,type2,100
31.35206213,25,75,type2,100
31.35941101,25,75,type2,100
31.36456695,25,75,type2,100
31.37483957,25,25,type1,50
31.37655623,25,25,type1,50
31.37702003,25,125,type3,50
31.37837449,25,25,type1,50
31.38010811,25,75,type2,100
31.3965458,25,25,type1,50
31.40066105,25,75,type2,100
31.40088109,25,25,type1,50
31.40550114,25,125,type3,50
31.41017722,25,75,type2,100
31.41220084,25,75,type2,100
31.41802086,25,25,type1,50
31.41870881,25,25,type1,50
31.43297902,25,125,type3,50
31.44183584,25,75,type2,100
31.44576105,25,75,type2,100
31.45070459,25,75,type2,100
31.45386504,25,75,type2,100
31.45836279,25,25,type1,50
31.46892908,25,125,type3,50
31.47096793,25,175,type4,25
31.47380526,25,75,type2,100
31.47909638,25,75,type2,100
31.4801067,25,25,type1,50
31.48016875,25,125,type3,50
31.48993035,25,75,type2,100
31.51973825,25,75,type2,100
31.51976894,25,25,type1,50
31.5202448,25,75,type2,100
31.52452937,25,175,type4,25
31.52551696,25,75,type2,100
31.52568607,25,75,type2,100
31.53567585,25,25,type1,50
31.54114912,25,75,type2,100
31.55288009,25,25,type1,50
31.55382171,25,75,type2,100
31.55478051,25,25,type1,50
31.55896544,25,75,type2,100
31.57209251,25,75,type2,100
31.58447443,25,175,type4,25
31.61502199,25,25,type1,50
31.61582983,25,25,type1,50
31.62460586,25,125,type3,10
31.63154784,25,75,type2,100
31.63249293,25,175,type4,25
31.63842494,25,175,type4,25
31.6389699,25,75,type2,100
31.65423752,25,25,type1,50
31.65426752,25,75,type2,100
31.65529294,25,25,type1,50
31.65744217,25,75,type2,100
31.66239176,25,125,type3,10
31.6655232,25,175,type4,25
31.66824742,25,75,type2,100
31.67125229,25,75,type2,100
31.68107412,25,175,type4,25
31.68307494,25,75,type2,100
31.68759071,25,125,type3,10
31.68965995,25,125,type3,10
31.69306371,25,25,type1,50
31.69346617,25,25,type1,50
31.6950149,25,175,type4,25
31.6954947,25,25,type1,50
31.70569375,25,75,type2,100
31.70932468,25,75,type2,100
31.72041844,25,25,type1,50
31.72477098,25,75,type2,100
31.72531891,25,75,type2,100
31.72575177,25,25,type1,50
31.7336045,25,25,type1,50
31.73638834,25,75,type2,100
31.73717404,25,75,type2,100
31.73812031,25,75,type2,100
31.75029291,25,175,type4,25
31.75725942,25,25,type1,50
31.76498253,25,75,type2,100
31.77627175,25,75,type2,100
31.77676127,25,75,type2,100
31.77819657,25,75,type2,100
31.77821583,25,175,type4,25
31.7792878,25,175,type4,25
31.78906216,25,125,type3,10
31.7899268,25,75,type2,100
31.7922563,25,75,type2,100
31.79271166,25,75,type2,100
31.79803166,25,75,type2,100
31.81721039,25,25,type1,50
31.82525663,25,75,type2,100
31.83033096,25,175,type4,25
31.83913241,25,175,type4,25
31.83939093,25,75,type2,100
31.85784956,25,75,type2,100
31.85876727,25,125,type3,10
31.86413722,25,175,type4,25
31.86458662,25,125,type3,10
31.86593282,25,75,type2,100
31.86633016,25,75,type2,100
31.86813922,25,75,type2,100
31.87039511,25,75,type2,100
31.87202415,25,75,type2,100
31.87211382,25,25,type1,50
31.87257711,25,75,type2,100
31.87733329,25,75,type2,100
31.87777258,25,175,type4,25
31.89955872,25,75,type2,100
31.90096748,25,75,type2,100
31.90312465,25,175,type4,25
31.90419537,25,25,type1,50
31.91360859,25,75,type2,100
31.91452967,25,75,type2,100
31.9260628,25,75,type2,100
31.93931751,25,175,type4,25
31.94507439,25,75,type2,100
31.95537522,25,75,type2,100
31.97154118,25,25,type1,50
31.98702803,25,175,type4,25
31.99129405,25,75,type2,100
31.99290319,25,25,type1,50
32.00137758,25,75,type2,100
32.01326259,25,25,type1,50
32.01720745,25,75,type2,100
32.01946045,25,75,type2,100
32.02746125,25,75,type2,100
32.03939103,25,25,type1,50
32.0418555,25,175,type4,25
32.04369008,25,25,type1,50
32.04641606,25,25,type1,50
32.04876759,25,75,type2,100
32.05836994,25,75,type2,100
32.06007124,25,175,type4,25
32.0607286,25,75,type2,100
32.07004148,25,75,type2,100
32.07640758,25,75,type2,100
32.09400697,25,75,type2,100
32.09611028,25,25,type1,50
32.10300487,25,175,type4,25
32.10529542,25,125,type3,10
32.1169738,25,75,type2,100
32.12588458,25,175,type4,25
32.13221859,25,25,type1,50
32.13269082,25,75,type2,100
32.1362799,25,75,type2,100
32.1391367,25,75,type2,100
32.13988484,25,75,type2,100
32.14173115,25,75,type2,100
32.14473046,25,75,type2,100
32.15390604,25,75,type2,100
32.16709442,25,75,type2,100
32.16960001,25,75,type2,100
32.16971436,25,175,type4,25
32.18429636,25,75,type2,100
32.1850456,25,125,type3,10
32.18604524,25,75,type2,100
32.18843417,25,25,type1,50
32.18866428,25,75,type2,100
32.18963288,25,75,type2,100
32.21220809,25,75,type2,100
32.21570469,25,25,type1,50
32.21782859,25,175,type4,25
32.2342663,25,25,type1,50
32.23724105,25,25,type1,50
32.23726711,25,75,type2,100
32.24126902,25,175,type4,25
32.24405837,25,25,type1,50
32.24406031,25,75,type2,100
32.24752889,25,75,type2,100
32.26763678,25,75,type2,100
32.28213944,25,25,type1,50
32.28849699,25,25,type1,50
32.29595602,25,75,type2,100
32.29997372,25,75,type2,100
32.30004335,25,75,type2,100
32.30135939,25,175,type4,25
32.30296564,25,25,type1,50
32.30869306,25,125,type3,10
32.31024925,25,25,type1,50
32.33549858,25,175,type4,25
32.33607802,25,75,type2,100
32.34197681,25,75,type2,100
32.34544696,25,75,type2,100
32.35506684,25,25,type1,50
32.35708302,25,75,type2,100
32.37761923,25,25,type1,50
32.37964053,25,75,type2,100
32.38075188,25,175,type4,25
32.38195262,25,75,type2,100
32.38576674,25,25,type1,50
32.39619808,25,25,type1,50
32.40179285,25,175,type4,25
32.41234923,25,75,type2,100
32.41239376,25,75,type2,100
32.41473454,25,75,type2,100
32.4174419,25,25,type1,50
32.42249116,25,75,type2,100
32.42741327,25,175,type4,25
32.427612,25,75,type2,100
32.43147191,25,25,type1,50
32.43962798,25,175,type4,25
32.44618233,25,175,type4,25
32.45455896,25,75,type2,100
32.45475369,25,75,type2,100
32.45998121,25,75,type2,100
32.46295144,25,125,type3,10
32.47598296,25,75,type2,100
32.48643353,25,75,type2,100
32.49019972,25,175,type4,25
32.4966908,25,25,type1,50
32.50078871,25,175,type4,25
32.50193211,25,75,type2,100
32.50366149,25,75,type2,100
32.50649624,25,25,type1,50
32.50686159,25,75,type2,100
32.50702981,25,75,type2,100
32.51560151,25,75,type2,100
32.52357707,25,25,type1,50
32.52664143,25,25,type1,50
32.54116198,25,25,type1,50
32.54225176,25,25,type1,50
32.54441511,25,75,type2,100
32.54572015,25,25,type1,50
32.56875249,25,75,type2,100
32.60095979,25,125,type3,10
32.60411266,25,175,type4,25
32.60770929,25,75,type2,100
32.61432288,25,75,type2,100
32.61561439,25,175,type4,25
32.62143776,25,75,type2,100
32.62565819,25,25,type1,50
32.63225952,25,25,type1,50
32.63889065,25,75,type2,100
32.6428464,25,25,type1,50
32.64971385,25,75,type2,100
32.65529167,25,25,type1,50
32.65576682,25,25,type1,50
32.65735898,25,175,type4,25
32.66530436,25,75,type2,100
32.69242622,25,25,type1,50
32.69282355,25,175,type4,25
32.69414039,25,125,type3,10
32.69474653,25,175,type4,25
32.71158918,25,75,type2,100
32.71378428,25,25,type1,50
32.73374823,25,25,type1,50
32.73521498,25,175,type4,25
32.73732343,25,125,type3,10
32.74781382,25,75,type2,100
32.75983321,25,175,type4,25
32.76184787,25,75,type2,100
32.76621234,25,75,type2,100
32.77266045,25,75,type2,100
32.77904034,25,175,type4,25
32.78857034,25,125,type3,10
32.79269845,25,75,type2,100
32.80906256,25,175,type4,25
32.81422403,25,25,type1,50
32.81943773,25,175,type4,25
32.84390019,25,75,type2,100
32.84566718,25,75,type2,100
32.84639719,25,75,type2,100
32.84907954,25,25,type1,50
32.85020604,25,175,type4,25
32.85802603,25,125,type3,10
32.85990328,25,25,type1,50
32.86838572,25,25,type1,50
32.86918689,25,75,type2,100
32.87116292,25,75,type2,100
32.87342116,25,25,type1,50
32.88362154,25,75,type2,100
32.88606057,25,25,type1,50
32.88758842,25,25,type1,50
32.88860589,25,75,type2,100
32.90181337,25,175,type4,25
32.90471411,25,25,type1,50
32.91057403,25,75,type2,100
32.9155048,25,25,type1,50
32.91931016,25,75,type2,100
32.92892344,25,25,type1,50
32.93205943,25,75,type2,100
32.93555786,25,25,type1,50
32.93722476,25,75,type2,100
32.93994709,25,75,type2,100
32.94394669,25,25,type1,50
32.94946621,25,175,type4,25
32.94960088,25,25,type1,50
32.95042433,25,125,type3,10
32.95790174,25,175,type4,25
32.96333894,25,175,type4,25
32.96507796,25,75,type2,100
32.96545191,25,75,type2,100
32.96911677,25,175,type4,25
32.99227596,25,25,type1,50
32.99810996,25,75,type2,100
33.00042315,25,25,type1,50
33.00162619,25,75,type2,100
33.0099611,25,75,type2,100
33.01456809,25,75,type2,100
33.0323296,25,75,type2,100
33.03352816,25,75,type2,100
33.03435697,25,75,type2,100
33.0359822,25,125,type3,50
33.0381663,25,75,type2,100
33.04361281,25,75,type2,100
33.04808954,25,125,type3,50
33.05154213,25,75,type2,100
33.05422478,25,125,type3,50
33.05487617,25,75,type2,100
33.05536358,25,175,type4,25
33.06127388,25,75,type2,100
33.06142391,25,125,type3,50
33.06292558,25,25,type1,50
33.06547749,25,75,type2,100
33.06885314,25,25,type1,50
33.072785,25,25,type1,50
33.08095335,25,75,type2,100
33.08232068,25,125,type3,50
33.08811592,25,25,type1,50
33.09315647,25,25,type1,50
33.09354332,25,75,type2,100
33.10675891,25,25,type1,50
33.11341473,25,125,type3,50
33.11670281,25,75,type2,100
33.11914893,25,175,type4,25
33.12683928,25,175,type4,25
33.14178124,25,175,type4,25
33.14560151,25,175,type4,25
33.1512938,25,25,type1,50
33.17213318,25,125,type3,50
33.17332919,25,75,type2,100
33.1786827,25,75,type2,100
33.17941682,25,175,type4,25
33.17994475,25,75,type2,100
33.18291693,25,75,type2,100
33.18573068,25,75,type2,100
33.18895408,25,75,type2,100
33.20553788,25,25,type1,50
33.20559478,25,125,type3,50
33.21093607,25,75,type2,100
33.21851632,25,25,type1,50
33.21957407,25,25,type1,50
33.22270723,25,125,type3,50
33.223799,25,75,type2,100
33.22400694,25,175,type4,25
33.22973324,25,75,type2,100
33.23745277,25,75,type2,100
33.23748152,25,175,type4,25
33.23937085,25,25,type1,50
33.25295907,25,25,type1,50
33.26292804,25,75,type2,100
33.26724525,25,75,type2,100
33.26915611,25,75,type2,100
33.26941068,25,75,type2,100
33.27835356,25,25,type1,50
33.2809042,25,125,type3,50
33.29690599,25,75,type2,100
33.30427972,25,25,type1,50
33.31233461,25,75,type2,100
33.31704471,25,125,type3,50
33.32562028,25,25,type1,50
33.34275325,25,125,type3,50
33.34535487,25,125,type3,50
33.34848615,25,75,type2,20
33.34981812,25,25,type1,50
33.40311707,25,25,type1,50
33.41369576,25,175,type4,25
33.41431738,25,125,type3,50
33.41732929,25,25,type1,50
33.4228557,25,25,type1,50
33.426012,25,125,type3,50
33.43547671,25,125,type3,50
33.43651341,25,125,type3,50
33.44623513,25,25,type1,50
33.45748243,25,75,type2,20
33.45878407,25,125,type3,50
33.48268172,25,175,type4,25
33.48448869,25,25,type1,50
33.48473628,25,125,type3,50
33.49080747,25,25,type1,50
33.49489893,25,25,type1,50
33.50070453,25,75,type2,20
33.52330696,25,175,type4,25
33.52792187,25,125,type3,50
33.52991874,25,125,type3,50
33.53525607,25,25,type1,50
33.53619325,25,175,type4,25
33.53856808,25,175,type4,25
33.54962477,25,25,type1,50
33.55648767,25,25,type1,50
33.5662307,25,75,type2,20
33.58108711,25,125,type3,50
33.58595222,25,25,type1,50
33.59479616,25,175,type4,25
33.5981208,25,125,type3,50
33.60402232,25,175,type4,25
33.6096869,25,125,type3,50
33.61301792,25,125,type3,50
33.61781221,25,25,type1,50
33.63984733,25,125,type3,50
33.64497474,25,25,type1,50
33.64795527,25,175,type4,25
33.65200791,25,75,type2,20
33.6531403,25,25,type1,50
33.66757272,25,25,type1,50
33.67305897,25,25,type1,50
33.67740519,25,125,type3,50
33.67860038,25,175,type4,25
33.67880449,25,25,type1,50
33.67882888,25,175,type4,25
33.68805291,25,25,type1,50
33.69741285,25,25,type1,50
33.70927776,25,25,type1,50
33.71571719,25,25,type1,50
33.71831242,25,25,type1,50
33.71983894,25,25,type1,50
33.72485927,25,125,type3,50
33.72638763,25,25,type1,50
33.73134285,25,175,type4,25
33.73667129,25,125,type3,50
33.74025917,25,175,type4,25
33.75321873,25,175,type4,25
33.75396094,25,25,type1,50
33.76527147,25,125,type3,50
33.77923275,25,25,type1,50
33.78387809,25,25,type1,50
33.79425808,25,25,type1,50
33.80080429,25,25,type1,50
33.80759277,25,125,type3,50
33.81102086,25,25,type1,50
33.81285671,25,25,type1,50
33.81520496,25,125,type3,50
33.81703942,25,25,type1,50
33.84901411,25,175,type4,25
33.85429279,25,175,type4,25
33.85512434,25,175,type4,25
33.85965689,25,75,type2,20
33.8672605,25,175,type4,25
33.88405691,25,75,type2,20
33.88848582,25,125,type3,10
33.89217165,25,25,type1,50
33.89670651,25,75,type2,20
33.89877608,25,75,type2,20
33.89971449,25,75,type2,20
33.99135099,25,25,type1,50
34.00297721,25,25,type1,50
34.01519114,25,75,type2,20
34.01579864,25,75,type2,20
34.05533635,25,25,type1,50
34.0667787,25,25,type1,50
34.0800976,25,25,type1,50
34.08483586,25,125,type3,10
34.09526511,25,25,type1,50
34.1176754,25,25,type1,50
34.12492962,25,25,type1,50
34.15312968,25,25,type1,50
34.15512801,25,25,type1,50
34.16028872,25,25,type1,50
34.16885852,25,125,type3,10
34.17228855,25,75,type2,20
34.18247571,25,25,type1,50
34.21570795,25,25,type1,50
34.22459922,25,75,type2,20
34.26805716,25,25,type1,50
34.27985613,25,75,type2,20
34.3375478,25,125,type3,10
34.33967737,25,125,type3,10
34.36059615,25,75,type2,20
34.36622198,25,25,type1,50
34.3954799,25,25,type1,50
34.40704369,25,25,type1,50
34.43172351,25,75,type2,20
34.43408284,25,75,type2,20
34.45762984,25,25,type1,50
34.4691112,25,25,type1,50
34.47767958,25,25,type1,50
34.49313481,25,75,type2,20
34.49776827,25,25,type1,50
34.51597714,25,125,type3,10
34.53171776,25,25,type1,50
34.53181136,25,75,type2,20
34.56320231,25,75,type2,20
34.57020502,25,25,type1,50
34.58010822,25,75,type2,20
34.59154744,25,125,type3,10
34.5975102,25,75,type2,20
34.61877611,25,25,type1,50
34.62200328,25,125,type3,10
34.63174113,25,25,type1,50
34.64961008,25,75,type2,20
34.65113252,25,25,type1,50
34.67714677,25,25,type1,50
34.68652255,25,75,type2,20
34.69326396,25,125,type3,10
34.70011189,25,75,type2,20
34.71144947,25,75,type2,20
34.71781666,25,25,type1,50
34.72361713,25,25,type1,50
34.72751611,25,25,type1,300
34.72754471,25,25,type1,300
34.72869392,25,25,type1,300
34.73666314,25,25,type1,300
34.73782561,25,75,type2,20
34.73969986,25,25,type1,300
34.74025392,25,25,type1,300
34.74265145,25,25,type1,300
34.74709152,25,125,type3,10
34.74730553,25,25,type1,300
34.74791472,25,75,type2,20
34.74860144,25,25,type1,300
34.74897838,25,25,type1,300
34.75073564,25,25,type1,300
34.75107415,25,25,type1,300
34.75745626,25,25,type1,300
34.75819396,25,25,type1,300
